0Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,vmaf,
1006,0.720136,0.820873,0.651402,0.706413,0.727050,5.399032,5.399032,0.176380,0.347403,0.376588,0.396094,17.652575,39.754491,39.854848,0.732907,15.147391,
1007,0.732513,0.828659,0.674387,0.710898,0.742038,6.919415,6.919415,0.176513,0.350128,0.378104,0.399799,17.810685,39.644779,39.784886,0.733675,18.033229,
1008,0.724691,0.828917,0.656463,0.683938,0.746965,6.922849,6.922849,0.177149,0.359304,0.390491,0.412768,18.022449,39.674319,39.779648,0.739408,16.898943,
1009,0.736544,0.830464,0.660713,0.679103,0.773792,7.979566,7.979566,0.175948,0.353004,0.384757,0.408897,17.942505,39.544397,39.644476,0.734754,19.550550,
1010,0.751699,0.833614,0.660139,0.673262,0.808293,8.641742,8.641742,0.172698,0.347565,0.378552,0.403786,17.776542,39.324210,39.470036,0.727278,22.332392,
1011,0.731947,0.838722,0.645635,0.675699,0.768217,9.656271,9.656271,0.167921,0.340124,0.371442,0.393605,17.580135,39.135703,39.327509,0.721228,20.414129,
1012,0.692599,0.850832,0.669084,0.652248,0.686684,10.675144,10.675144,0.166111,0.338779,0.371550,0.394140,17.604974,38.998520,39.005496,0.719080,15.912024,
1013,0.707522,0.836383,0.635182,0.657963,0.729531,11.234677,12.137589,0.161947,0.333597,0.366594,0.388987,17.662493,38.826068,38.576576,0.712920,18.490908,
1014,0.708737,0.833697,0.646583,0.651292,0.733914,7.951375,11.234677,0.162070,0.335927,0.367541,0.388950,17.678981,38.590223,38.084616,0.714335,15.994702,
1015,0.696076,0.827104,0.654769,0.695493,0.679417,6.075153,7.951375,0.166427,0.339330,0.369819,0.388252,17.718537,38.349851,37.644055,0.716187,12.663349,
1016,0.696857,0.833050,0.663079,0.640035,0.708398,5.717501,6.075153,0.169102,0.340527,0.371650,0.383871,17.655800,38.222181,37.351158,0.718180,12.326002,
1017,0.675213,0.824255,0.648158,0.646194,0.666026,5.717501,5.717501,0.169246,0.343138,0.370666,0.381700,17.500222,38.099873,37.095444,0.718620,9.350904,
1018,0.679180,0.827381,0.630550,0.626220,0.690978,5.818355,5.818355,0.168432,0.342923,0.372099,0.380421,17.521552,37.912253,36.710223,0.715417,9.925488,
1019,0.675026,0.817832,0.636005,0.643824,0.671919,6.522328,6.522328,0.167600,0.341648,0.369296,0.377166,17.411911,37.672848,36.224266,0.715155,9.926525,
1020,0.643356,0.821823,0.627042,0.637970,0.608231,7.830154,7.830154,0.168472,0.346018,0.373233,0.377320,17.379578,37.424784,35.598057,0.717431,6.693684,
1021,0.662337,0.831321,0.618718,0.649571,0.643466,7.533913,7.873463,0.167681,0.346772,0.374326,0.379059,17.341954,37.138453,35.051831,0.712743,8.877293,
1022,0.657132,0.826829,0.623284,0.594752,0.663168,7.533913,7.533913,0.172845,0.350727,0.377910,0.379495,17.252608,36.855521,34.596034,0.714275,8.002236,
1023,0.665212,0.827794,0.627570,0.623074,0.662359,8.772506,8.772506,0.173251,0.348168,0.372193,0.368923,17.036471,36.632416,34.223612,0.712209,9.914977,
1024,0.650151,0.831850,0.620163,0.586567,0.653847,9.534762,9.534762,0.176330,0.351654,0.376882,0.372805,16.964960,36.403623,33.837978,0.712070,8.470981,
1025,0.663580,0.820834,0.612393,0.607469,0.675447,9.568737,9.568737,0.179464,0.348247,0.374313,0.371364,16.749450,36.138576,33.472006,0.708857,10.298407,
1026,0.663667,0.830980,0.592528,0.633834,0.663100,8.083871,9.780959,0.181000,0.348171,0.371711,0.365095,16.534083,35.864415,33.123831,0.709119,9.045648,
1027,0.642938,0.820645,0.624690,0.577127,0.643707,4.662721,8.083871,0.180444,0.344390,0.366505,0.359801,16.350592,35.666028,32.863795,0.704994,3.971733,
1028,0.625373,0.825673,0.621845,0.627452,0.573354,3.082199,4.662721,0.181139,0.342175,0.365914,0.362884,16.174715,35.537435,32.670621,0.703856,0.847938,
1029,0.613498,0.822993,0.599739,0.606470,0.568264,3.082199,3.082199,0.183138,0.342121,0.365273,0.360576,16.056798,35.463369,32.542437,0.700059,0.000000,
1030,0.619671,0.816725,0.640886,0.618916,0.562061,3.863528,3.863528,0.184965,0.344808,0.366093,0.360435,15.991055,35.429369,32.468024,0.700097,0.533299,
1031,0.639014,0.821507,0.603646,0.589355,0.633669,4.692508,4.692508,0.186102,0.348158,0.371935,0.367081,15.997366,35.398149,32.422615,0.700399,3.383902,
1032,0.637061,0.829672,0.623411,0.621652,0.601564,4.732621,4.774066,0.185823,0.346359,0.370322,0.367478,16.025964,35.354945,32.339299,0.699755,3.263379,
1033,0.650332,0.823418,0.613036,0.627829,0.630972,4.732621,4.732621,0.183691,0.345617,0.370881,0.371269,16.029386,35.322655,32.261296,0.698853,5.016792,
1034,0.639431,0.826556,0.604814,0.621228,0.613418,5.059791,5.542634,0.186338,0.345638,0.369427,0.367743,15.981730,35.193493,32.112216,0.695721,3.826614,
1035,0.660578,0.836115,0.631914,0.632095,0.641541,3.067041,5.059791,0.186516,0.347902,0.371396,0.366759,15.951314,35.065673,31.998055,0.686850,4.889201,
1036,0.664553,0.825350,0.641305,0.650688,0.639642,2.995920,3.067041,0.186943,0.349267,0.374124,0.369493,15.937344,35.007067,31.893349,0.687479,5.312282,
1037,0.670488,0.832312,0.642412,0.640833,0.654740,2.995920,2.995920,0.188540,0.347942,0.372568,0.367564,15.844160,34.955556,31.796190,0.686829,6.073704,
1038,0.656231,0.834975,0.618002,0.623113,0.642287,4.035311,5.036618,0.189417,0.347525,0.370436,0.367635,15.842819,34.872573,31.648807,0.687646,5.050220,
1039,0.634896,0.841671,0.635511,0.604710,0.599165,4.035311,4.035311,0.188595,0.347492,0.369506,0.367603,15.773718,34.762505,31.505597,0.685053,2.427327,
1040,0.634550,0.840789,0.644414,0.587939,0.604344,4.377344,4.377344,0.188465,0.343320,0.365535,0.367032,15.723440,34.621915,31.318300,0.685354,2.814981,
1041,0.637224,0.842786,0.644477,0.610102,0.597220,7.186518,7.186518,0.186445,0.334690,0.356516,0.353793,15.648099,34.447999,31.093692,0.680727,5.425707,
1042,0.652415,0.839131,0.624942,0.600320,0.642792,5.831762,7.318348,0.183187,0.328671,0.348938,0.347027,15.598569,34.242855,30.881996,0.683421,6.507140,
1043,0.617377,0.830265,0.609763,0.565097,0.595167,5.831762,5.831762,0.183162,0.325991,0.345035,0.341280,15.550096,34.041209,30.682154,0.682595,2.349745,
1044,0.569655,0.837487,0.616288,0.561781,0.489866,4.964750,5.843604,0.181991,0.317931,0.335989,0.333066,15.501228,33.846233,30.488917,0.681637,0.000000,
1045,0.614151,0.846324,0.621423,0.555717,0.585354,4.946584,4.964750,0.179968,0.316484,0.334672,0.330523,15.507762,33.685199,30.328884,0.684916,1.731484,
1046,0.575583,0.850193,0.626879,0.512266,0.524465,4.690069,4.946584,0.182361,0.317990,0.336072,0.331572,15.566453,33.598505,30.247334,0.685858,0.000000,
1047,0.576538,0.838866,0.602791,0.531956,0.525917,4.690069,4.690069,0.182941,0.317923,0.334463,0.326246,15.559235,33.559163,30.211984,0.683757,0.000000,
1048,0.551221,0.826296,0.593943,0.486774,0.504337,5.651132,5.651132,0.184786,0.314086,0.329354,0.326248,15.656071,33.479148,30.128153,0.682171,0.000000,
1049,0.574570,0.826916,0.628807,0.502510,0.534026,7.269089,7.269089,0.178805,0.308163,0.322874,0.317905,15.639352,33.405956,30.060471,0.678531,0.000000,
1050,0.534712,0.834744,0.589270,0.477178,0.474611,7.936284,9.023572,0.178727,0.297837,0.312303,0.306270,15.726951,33.266017,29.927123,0.680764,0.000000,
1051,0.562159,0.827938,0.575916,0.536276,0.506774,6.649888,7.936284,0.178219,0.297436,0.312057,0.305151,15.767269,33.126783,29.772034,0.682333,0.000000,
1052,0.547167,0.817762,0.606941,0.452396,0.514338,5.197210,6.649888,0.179572,0.295496,0.309068,0.305706,15.827649,33.011565,29.627421,0.681484,0.000000,
1053,0.547479,0.827429,0.580964,0.461960,0.513698,4.257411,5.197210,0.179643,0.295169,0.310594,0.306632,15.886034,32.920972,29.545581,0.684042,0.000000,
1054,0.518515,0.819888,0.593738,0.480133,0.435663,4.257411,4.257411,0.179088,0.293650,0.308678,0.304534,15.870754,32.884409,29.514317,0.680578,0.000000,
1055,0.530064,0.832579,0.558598,0.488513,0.466557,4.821777,4.821777,0.180662,0.295222,0.311869,0.310631,15.953214,32.827033,29.449801,0.683691,0.000000,
1056,0.504745,0.817651,0.594107,0.465582,0.423795,6.808535,6.808535,0.181396,0.291931,0.307050,0.307103,15.986124,32.710208,29.318672,0.684963,0.000000,
1057,0.508653,0.815517,0.588887,0.466931,0.432833,5.739746,6.895819,0.181532,0.292454,0.306655,0.303576,16.017371,32.531748,29.145277,0.687935,0.000000,
1058,0.509522,0.814974,0.580438,0.450019,0.441586,5.739746,5.739746,0.183032,0.290522,0.304042,0.301809,15.968493,32.433296,29.049586,0.687958,0.000000,
1059,0.542669,0.814910,0.544780,0.450133,0.525578,5.228641,5.795626,0.186363,0.294262,0.307871,0.306361,15.935763,32.331146,28.954967,0.689821,0.000000,
1060,0.511523,0.822873,0.593105,0.444038,0.439428,4.440341,5.228641,0.190124,0.300118,0.313905,0.314448,15.944818,32.255933,28.884484,0.693141,0.000000,
1061,0.508615,0.813747,0.565570,0.506515,0.412891,3.364464,4.440341,0.191464,0.301093,0.316675,0.312577,15.934533,32.228471,28.870531,0.694215,0.000000,
1062,0.483449,0.812583,0.540577,0.453175,0.400458,2.344912,3.364464,0.193956,0.305738,0.320907,0.320912,15.964319,32.203257,28.864110,0.695096,0.000000,
1063,0.474532,0.809233,0.569417,0.409256,0.401275,2.001701,2.344912,0.196666,0.310332,0.325983,0.326693,15.958336,32.224103,28.876289,0.696851,0.000000,
1064,0.449969,0.813319,0.570246,0.393610,0.356753,1.928444,2.001701,0.197723,0.311633,0.328013,0.331081,15.970060,32.183735,28.847256,0.697776,0.000000,
1065,0.449988,0.813154,0.570674,0.400651,0.352602,1.828708,1.928444,0.198256,0.311856,0.327648,0.327207,15.990151,32.159050,28.826225,0.696868,0.000000,
1066,0.451807,0.813093,0.561569,0.405936,0.356977,1.828708,1.828708,0.197335,0.311996,0.329244,0.328807,15.993119,32.128581,28.806956,0.697911,0.000000,
1067,0.467830,0.814352,0.558931,0.415700,0.386249,2.387413,2.387413,0.196726,0.310183,0.326494,0.326612,15.978399,32.092097,28.774458,0.698528,0.000000,
1068,0.494452,0.814533,0.561289,0.450687,0.416593,3.214423,3.214423,0.197429,0.313042,0.330361,0.327734,15.981617,32.095632,28.779381,0.698630,0.000000,
1069,0.515736,0.825518,0.560047,0.412721,0.481654,3.574875,3.574875,0.196797,0.311132,0.328714,0.329966,15.954684,32.047987,28.744532,0.697946,0.000000,
1070,0.482004,0.826216,0.545598,0.370211,0.437062,4.907674,4.907674,0.197233,0.308265,0.324901,0.325730,15.895049,31.983456,28.684608,0.698941,0.000000,
1071,0.472701,0.819970,0.529306,0.373356,0.420815,6.105918,6.313154,0.194780,0.304463,0.320896,0.317952,15.849982,31.886478,28.589715,0.699358,0.000000,
1072,0.421528,0.811230,0.518243,0.306457,0.361142,4.876099,6.105918,0.197705,0.308290,0.325304,0.328166,15.772513,31.761257,28.479101,0.698891,0.000000,
1073,0.407905,0.817081,0.500851,0.333420,0.323879,3.128824,4.876099,0.199749,0.307675,0.324750,0.326777,15.693553,31.661487,28.383688,0.700480,0.000000,
1074,0.393502,0.815654,0.502035,0.361119,0.279359,1.658730,3.128824,0.201043,0.305841,0.323663,0.325916,15.611090,31.553635,28.291619,0.699307,0.000000,
1075,0.384115,0.819494,0.495389,0.352298,0.266437,0.985097,1.658730,0.202995,0.306951,0.325211,0.325904,15.553881,31.503355,28.238606,0.699350,0.000000,
1076,0.376913,0.826551,0.489685,0.347505,0.255323,0.985097,0.985097,0.204141,0.307998,0.325985,0.327117,15.515296,31.462801,28.206634,0.701921,0.000000,
1077,0.382385,0.823329,0.485597,0.365234,0.259514,1.765840,1.765840,0.202286,0.305572,0.322739,0.323176,15.486289,31.461540,28.203176,0.699826,0.000000,
1078,0.376869,0.818370,0.493894,0.359673,0.250406,2.273739,2.273739,0.203983,0.306729,0.323591,0.324524,15.497594,31.509049,28.245247,0.702489,0.000000,
1079,0.389414,0.820647,0.477161,0.373316,0.271780,2.766491,2.766491,0.203894,0.307992,0.324322,0.323694,15.541808,31.564217,28.302623,0.701982,0.000000,
1080,0.396888,0.821645,0.491390,0.354522,0.288490,2.777155,2.777155,0.201775,0.307212,0.323879,0.322478,15.588188,31.619905,28.358959,0.705138,0.000000,
1081,0.399170,0.824107,0.478620,0.343883,0.299791,2.158535,2.829284,0.203263,0.307701,0.324577,0.321250,15.635450,31.683606,28.420853,0.705029,0.000000,
1082,0.430591,0.825515,0.519251,0.354166,0.348464,1.994713,2.158535,0.205334,0.311960,0.328051,0.324861,15.677789,31.761189,28.484991,0.706876,0.000000,
1083,0.440341,0.818842,0.528310,0.369029,0.358310,1.994713,1.994713,0.206130,0.309854,0.325078,0.320311,15.670093,31.776301,28.503100,0.706522,0.000000,
1084,0.462677,0.822650,0.502348,0.351434,0.423380,2.781159,2.781159,0.205987,0.310882,0.326370,0.321838,15.650239,31.760190,28.487356,0.708074,0.000000,
1085,0.477283,0.820164,0.546011,0.322965,0.452424,4.781658,4.781658,0.205725,0.313727,0.329444,0.326586,15.652206,31.826263,28.529895,0.708576,0.000000,
1086,0.439371,0.821016,0.518442,0.389954,0.342901,6.423348,6.423348,0.202645,0.313589,0.329039,0.328091,15.661608,31.859729,28.544947,0.708752,0.000000,
1087,0.447991,0.832416,0.534533,0.418487,0.347118,7.177070,7.177070,0.198298,0.310032,0.323974,0.317035,15.646348,31.936610,28.609603,0.706532,0.000000,
1088,0.491400,0.826092,0.565775,0.426857,0.415662,7.630447,7.630447,0.194616,0.307303,0.318529,0.311575,15.636747,31.962056,28.623918,0.703679,0.000000,
1089,0.475101,0.825959,0.556711,0.434204,0.387716,8.344404,8.344404,0.194478,0.309325,0.322900,0.314429,15.629637,32.016157,28.666252,0.702190,0.000000,
1090,0.539471,0.828181,0.562943,0.445062,0.510074,8.494506,8.844972,0.193644,0.310853,0.323936,0.318175,15.614763,32.109990,28.744578,0.698438,0.000000,
1091,0.487973,0.831099,0.577882,0.487472,0.376966,8.130287,8.494506,0.190396,0.309867,0.323640,0.314859,15.563435,32.147038,28.780699,0.696044,0.000000,
1092,0.535795,0.826857,0.573747,0.535303,0.446552,8.130287,8.130287,0.186108,0.304835,0.318880,0.313730,15.513088,32.159783,28.789436,0.691657,0.000000,
1093,0.570012,0.838740,0.594466,0.492654,0.540014,8.188688,8.188688,0.183160,0.305143,0.319014,0.314873,15.452529,32.162870,28.805437,0.687679,0.000000,
1094,0.553969,0.827945,0.589358,0.483429,0.515593,7.838105,8.282535,0.178910,0.302814,0.317058,0.310870,15.411805,32.164484,28.806386,0.684036,0.000000,
1095,0.581210,0.836837,0.589935,0.557541,0.523885,7.186018,7.838105,0.180249,0.306226,0.320366,0.316640,15.290620,32.214175,28.863299,0.680015,0.049727,
1096,0.536755,0.824643,0.612575,0.486714,0.470508,7.186018,7.186018,0.176506,0.303316,0.318331,0.313195,15.162007,32.177147,28.842061,0.674778,0.000000,
1097,0.549574,0.834118,0.581833,0.496916,0.495515,7.246434,7.246434,0.174148,0.302223,0.317733,0.310631,15.002014,32.072558,28.713043,0.669573,0.000000,
1098,0.570462,0.835479,0.582705,0.535214,0.516860,7.326219,7.326219,0.175379,0.304534,0.320365,0.313283,14.841476,31.975556,28.599019,0.669390,0.000000,
1099,0.601349,0.831790,0.644466,0.532068,0.568291,7.435520,7.475531,0.174889,0.306703,0.321238,0.314647,14.773021,31.978311,28.568729,0.669024,2.467700,
1100,0.595871,0.831128,0.620024,0.623083,0.511015,7.435520,7.435520,0.176322,0.308419,0.324437,0.318865,14.733752,31.978832,28.555573,0.667316,1.774113,
1101,0.621165,0.855995,0.630940,0.574405,0.583113,9.603281,9.603281,0.178640,0.318263,0.336906,0.332197,14.811040,32.074228,28.606405,0.668771,5.889261,
1102,0.622056,0.836494,0.609865,0.615294,0.575187,7.923973,10.100803,0.184259,0.327833,0.345677,0.338551,14.860578,32.178972,28.704776,0.671593,4.308330,
1103,0.635879,0.835269,0.608545,0.653364,0.581734,7.923973,7.923973,0.188771,0.336284,0.357554,0.353020,14.884190,32.265482,28.716739,0.673088,5.711889,
1104,0.650024,0.844078,0.684561,0.591177,0.621595,8.048508,8.048508,0.192843,0.344711,0.365369,0.360095,14.991157,32.375623,28.844367,0.681708,7.258167,
1105,0.657601,0.829522,0.650683,0.589089,0.652920,8.362803,8.362803,0.199179,0.359278,0.380952,0.376097,15.102991,32.632754,29.244729,0.686978,8.057550,
1106,0.627718,0.832424,0.645634,0.583798,0.590776,8.181977,8.492898,0.203315,0.365474,0.388308,0.385387,15.237700,32.859970,29.667223,0.692953,4.001463,
1107,0.637266,0.833495,0.621772,0.586053,0.619788,8.181977,8.181977,0.202989,0.368821,0.393114,0.391553,15.363496,33.099170,30.213178,0.695334,5.170135,
1108,0.662169,0.849225,0.640939,0.631276,0.636307,8.573396,8.595459,0.211749,0.379036,0.401219,0.397769,15.361432,33.265435,30.728968,0.699772,8.339014,
1109,0.662179,0.833366,0.667506,0.618899,0.639192,7.028039,8.573396,0.213734,0.382518,0.403342,0.400057,15.385016,33.469395,31.312926,0.694218,7.013256,
1110,0.685896,0.845984,0.670026,0.656853,0.663971,7.028039,7.028039,0.212135,0.384678,0.406216,0.405544,15.416876,33.580421,31.829412,0.696891,10.232174,
1111,0.700885,0.840560,0.654351,0.672029,0.694876,6.102657,7.125998,0.216909,0.389043,0.410366,0.404126,15.393481,33.492191,32.059708,0.707824,11.308613,
1112,0.713019,0.840945,0.690305,0.671785,0.709588,3.849965,6.102657,0.217435,0.389618,0.410432,0.407101,15.377877,33.473859,32.243768,0.709837,11.249314,
1113,0.725486,0.851299,0.670337,0.692988,0.727999,3.271342,3.849965,0.219642,0.394518,0.415076,0.408344,15.344406,33.357425,32.314486,0.714885,12.374034,
1114,0.703727,0.848861,0.673442,0.696330,0.678119,2.792079,3.271342,0.221939,0.398981,0.422479,0.413237,15.332913,33.266076,32.375148,0.713561,8.896703,
1115,0.673583,0.858092,0.647153,0.629728,0.656663,2.686983,2.792079,0.222336,0.399478,0.422463,0.415818,15.333774,33.218424,32.492781,0.714390,4.763188,
1116,0.700048,0.850244,0.675523,0.646634,0.697059,2.686983,2.686983,0.225482,0.401550,0.425407,0.421071,15.289291,33.193996,32.576736,0.712398,8.367733,
1117,0.690154,0.856466,0.662961,0.656373,0.672459,3.188735,3.188735,0.222854,0.399613,0.424776,0.416837,15.314406,33.156804,32.602676,0.711954,7.392523,
1118,0.673536,0.869468,0.651491,0.635805,0.650101,4.042150,4.042150,0.219954,0.395499,0.419838,0.418792,15.324139,33.098412,32.576149,0.710360,6.034697,
1119,0.696151,0.856458,0.672495,0.648482,0.687403,6.124958,6.124958,0.217601,0.392183,0.416135,0.416064,15.356763,33.050332,32.542911,0.709127,10.832101,
1120,0.658183,0.848641,0.680583,0.574332,0.647310,7.592258,7.931225,0.210687,0.379429,0.402877,0.405023,15.371023,33.029139,32.498334,0.710129,7.179707,
1121,0.699706,0.861541,0.675424,0.631114,0.703777,6.078198,7.592258,0.207132,0.367170,0.387936,0.387647,15.382174,32.968450,32.371676,0.711290,11.673052,
1122,0.663672,0.848445,0.668955,0.613678,0.642238,5.580291,6.078198,0.205039,0.361800,0.381161,0.377247,15.354140,32.896343,32.286566,0.708965,6.562006,
1123,0.665096,0.847836,0.619132,0.665815,0.630665,5.580291,5.580291,0.205420,0.363336,0.382607,0.376448,15.380030,32.854225,32.227515,0.706445,6.662503,
1124,0.656884,0.847776,0.661699,0.644233,0.609442,5.786941,5.786941,0.203361,0.360316,0.378632,0.374506,15.415022,32.784628,32.115539,0.705477,5.884525,
1125,0.652523,0.847041,0.652006,0.628438,0.612321,6.046760,6.046760,0.200561,0.356403,0.375305,0.368296,15.449141,32.723095,32.017825,0.704053,5.610528,
1126,0.653134,0.857379,0.633764,0.633290,0.615228,6.322367,6.322367,0.201883,0.352977,0.369324,0.360228,15.487805,32.704458,31.922378,0.701915,5.910618,
1127,0.627772,0.846336,0.638652,0.593198,0.583217,5.973149,7.728170,0.197780,0.345183,0.361789,0.355998,15.514952,32.593370,31.769198,0.698673,2.844859,
1128,0.622291,0.840270,0.635030,0.622656,0.554149,5.323393,5.973149,0.195849,0.344455,0.360139,0.352536,15.602529,32.547579,31.621196,0.696805,1.720091,
1129,0.633053,0.859775,0.648838,0.587898,0.590241,4.773575,5.323393,0.199853,0.345652,0.362601,0.355589,15.676771,32.581576,31.638518,0.702114,2.550855,
1130,0.608396,0.855994,0.661694,0.556265,0.552543,3.435161,4.773575,0.204466,0.350406,0.366228,0.359361,15.776627,32.548936,31.627305,0.704919,0.000000,
1131,0.653854,0.852138,0.657834,0.553992,0.654359,3.435161,3.435161,0.203293,0.346948,0.362834,0.356076,15.788159,32.509229,31.692966,0.702207,4.050861,
1132,0.635877,0.841396,0.683352,0.600590,0.582776,3.826315,3.826315,0.204134,0.346476,0.361445,0.350122,15.774252,32.523634,31.814835,0.703222,2.056728,
1133,0.616324,0.849729,0.636377,0.581765,0.561767,4.377875,4.377875,0.198478,0.343982,0.359079,0.350729,15.825680,32.517837,31.847828,0.698731,0.303204,
1134,0.620220,0.855947,0.655344,0.589760,0.556153,4.423636,4.423636,0.196135,0.340307,0.357460,0.351296,15.896124,32.524376,31.809936,0.695605,0.988780,
